SMILES,CT_TOX,FDA_APPROVED,smiles
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)[O-])c2ccccc2)C(=O)C1=O,0,1,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](c2ccccc2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-]
CCNC(=O)C1CCCN1C(=O)C(CCCNC(N)=[NH2+])NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(O)c1ccc(O)[nH]1,0,1,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc2ccc(cc2)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc3c[nH]c4c3cccc4)NC(=O)[C@H](Cc5cnc[nH]5)NC(=O)[C@@H]6CCC(=O)N6
CCNC(=O)C1CCCN1C(=O)C(CCCNC(N)=[NH2+])NC(=O)C(CC(C)C)NC(=O)C(Cc1cn(Cc2ccccc2)cn1)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(O)c1ccc(O)[nH]1,0,1,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2cn(cn2)Cc3ccccc3)NC(=O)[C@H](Cc4ccc(cc4)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc5c[nH]c6c5cccc6)NC(=O)[C@H](Cc7cnc[nH]7)NC(=O)[C@@H]8CCC(=O)N8
CCNC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(O)CCc1ccccc1,0,1,CCNC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1/C=C/[C@H](CCc2ccccc2)O)O)O
CCNC(NCC)=[NH+]CCCCC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1cccnc1)NC(=O)C(Cc1ccc(Cl)cc1)NC(=O)C(Cc1ccc2ccccc2c1)NC(C)=O)C(=O)NC(CC(C)C)C(=O)NC(CCCC[NH+]=C(NCC)NCC)C(=O)N1CCCC1C(=O)NC(C)C(N)=O,0,1,CCNC(=[NH+]CCCC[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC[NH+]=C(NCC)NCC)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(=O)N)NC(=O)[C@H](Cc2ccc(cc2)O)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc3cccnc3)NC(=O)[C@@H](Cc4ccc(cc4)Cl)NC(=O)[C@@H](Cc5ccc6ccccc6c5)NC(=O)C)NCC
CCO,0,1,CCO
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,0,1,CCOC(=O)C(C)(C)Oc1ccc(cc1)Cl
CCOC(=O)C(C)([NH3+])Cc1ccc(O)c(O)c1,0,1,CCOC(=O)[C@](C)(Cc1ccc(c(c1)O)O)[NH3+]
CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)N1C(C(=O)[O-])CC2CCCC21,0,1,CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C(=O)[O-]
CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)N1C(C(=O)[O-])CC2CCCCC21,0,1,CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N2[C@H]3CCCC[C@@H]3C[C@H]2C(=O)[O-]
CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)N1CC2(CC1C(=O)[O-])SCCS2,0,1,CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N2CC3(C[C@H]2C(=O)[O-])SCCS3
CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)N1CCCC1C(=O)[O-],0,1,CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N2CCC[C@H]2C(=O)[O-]
CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)[O-],0,1,CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N2Cc3cc(c(cc3C[C@H]2C(=O)[O-])OC)OC
CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)N1Cc2ccccc2CC1C(=O)[O-],0,1,CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N2Cc3ccccc3C[C@H]2C(=O)[O-]
CCOC(=O)C(CCc1ccccc1)[NH2+]C1CCc2ccccc2N(CC(=O)[O-])C1=O,0,1,CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@H]2CCc3ccccc3N(C2=O)CC(=O)[O-]
CCOC(=O)C1(c2ccccc2)CC[NH+](C)CC1,0,1,CCOC(=O)C1(CC[NH+](CC1)C)c2ccccc2
CCOC(=O)C1(c2ccccc2)CC[NH+](CCC(C#N)(c2ccccc2)c2ccccc2)CC1,0,1,CCOC(=O)C1(CC[NH+](CC1)CCC(C#N)(c2ccccc2)c3ccccc3)c4ccccc4
CCOC(=O)C1(c2ccccc2)CC[NH+](CCc2ccc(N)cc2)CC1,0,1,CCOC(=O)C1(CC[NH+](CC1)CCc2ccc(cc2)N)c3ccccc3
CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc(Cl)c1Cl,0,1,CCOC(=O)C1=C(NC(=C(C1c2cccc(c2Cl)Cl)C(=O)OC)C)C
CCOC(=O)C1=C(COCC[NH3+])N=C(C)C(C(=O)OC)C1c1ccccc1Cl,0,1,CCOC(=O)C1=C(NC(=C(C1c2ccccc2Cl)C(=O)OC)C)COCC[NH3+]
CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C([NH3+])C1,0,1,CCC(CC)O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)[NH3+])C(=O)OCC
CCOC(=O)C=C(C)C=CC=C(C)C=Cc1c(C)cc(OC)c(C)c1C,0,1,CCOC(=O)/C=C(\C)/C=C/C=C(\C)/C=C/c1c(cc(c(c1C)C)OC)C
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,0,1,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC
CCOC(=O)CCCCCCCCC(C)c1ccccc1I,0,1,CCOC(=O)CCCCCCCCC(C)c1ccccc1I
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0,1,CCOC(=O)N1CCC(=C2c3ccc(cc3CCc4c2nccc4)Cl)CC1
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,0,1,CCOC(=O)Nc1ccc(cc1N)NCc2ccc(cc2)F
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CC[NH+]1CCOCC1)c1ccccc1S2,0,1,CCOC(=O)Nc1ccc2c(c1)N(c3ccccc3S2)C(=O)CC[NH+]4CCOCC4
CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(NC(=O)C([NH3+])c3ccccc3)C2SC1(C)C,0,1,CCOC(=O)OC(C)OC(=O)[C@H]1C(S[C@H]2N1C(=O)[C@H]2NC(=O)[C@@H](c3ccccc3)[NH3+])(C)C
CCOC(=O)OC1(C(=O)COC(=O)CC)CCC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C,0,1,CCC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)OC(=O)OCC
CCOC(=O)OC1(C(=O)OCCl)CCC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C,0,1,CCOC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)C(=O)OCCl
CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,0,1,CCOC(=O)c1ccc(nc1)C#Cc2ccc3c(c2)C(CCS3)(C)C
CCOC(=O)c1cncn1C(C)c1ccccc1,0,1,CCOC(=O)c1cncn1C(C)c2ccccc2
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,0,1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)F
CCOCCP(CCOCC)CCP(CCOCC)CCOCC,0,1,CCOCCP(CCOCC)CCP(CCOCC)CCOCC
CCOCCn1c(N2CCC[NH+](C)CC2)nc2ccccc21,0,1,CCOCCn1c2ccccc2nc1N3CCC[NH+](CC3)C
CCON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CSC12)c1nsc(NP(=O)([O-])[O-])n1,0,1,CCO/N=C(/c1nc(sn1)NP(=O)([O-])[O-])\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)Sc4nc(cs4)c5cc[n+](cc5)C)C(=O)[O-]
CCOP(=O)(OCC)SCC[N+](C)(C)C,0,1,CCOP(=O)(OCC)SCC[N+](C)(C)C
CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)[O-],0,1,CCOc1cc(ccc1C(=O)[O-])CC(=O)N[C@@H](CC(C)C)c2ccccc2N3CCCCC3
CCOc1ccc(-c2cc(C)cn2-c2ccc(S(N)(=O)=O)cc2)cc1,1,0,CCOC1=CC=C(C=C1)C2=CC(=CN2C3=CC=C(C=C3)S(=O)(=O)N)C
CCOc1ccc(CC(CN(CC[NH+](CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])[NH+](CC(=O)[O-])CC(=O)[O-])cc1,0,1,CCOc1ccc(cc1)CC(CN(CC[NH+](CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])[NH+](CC(=O)[O-])CC(=O)[O-]
CCOc1ccc2ccccc2c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-],0,1,CCOc1ccc2ccccc2c1C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-]
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,0,1,CCOc1ccc2c(c1)sc(n2)S(=O)(=O)N
CCOc1ccccc1OCC[NH2+]C(C)Cc1ccc(OC)c(S(N)(=O)=O)c1,0,1,CCOc1ccccc1OCC[NH2+][C@H](C)Cc2ccc(c(c2)S(=O)(=O)N)OC
CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1,0,1,CCOc1nc2cccc(c2n1Cc3ccc(cc3)c4ccccc4c5[nH]oc(=O)n5)C(=O)OCc6c(oc(=O)o6)C
CCP(CC)(CC)=[Au]SC1OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0,1,CCP(=[Au]S[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)(CC)CC
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,0,1,CCS(=O)(=O)CCn1c(ncc1[N+](=O)[O-])C
CCSc1ccc2c(c1)N(CCCN1CC[NH+](C)CC1)c1ccccc1S2,0,1,CCSc1ccc2c(c1)N(c3ccccc3S2)CCCN4CC[NH+](CC4)C
CC[N+](=CCNC(=O)c1c(C)[nH]c(Cc2c(O)[nH]c3ccc(F)cc23)c1C)CC,0,1,CC[NH+](CC)CCNC(=O)c1c(c([nH]c1C)/C=C\2/c3cc(ccc3NC2=O)F)C
CC[N+](C)(C)Cc1ccccc1Br,0,1,CC[N+](C)(C)Cc1ccccc1Br
CC[N+](C)(C)c1cccc(O)c1,0,1,CC[N+](C)(C)c1cccc(c1)O
CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,0,1,CC[N+](C)(CC)CCOC(=O)C(c1ccccc1)(C2CCCCC2)O
CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,0,1,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc3c1cccc3
CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1,0,1,CC[N+](CC)(CC)CCC(c1ccccc1)(C2CCCCC2)O
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,0,1,CC[N+](CC)(CC)CCOc1cccc(c1OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC
CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,0,1,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc2ccccc2Cl
CC[NH+](CC)C(C)C(=O)c1ccccc1,0,1,CC[NH+](CC)C(C)C(=O)c1ccccc1
CC[NH+](CC)C(C)CN1c2ccccc2Sc2ccccc21,0,1,CC[NH+](CC)C(C)CN1c2ccccc2Sc3c1cccc3
CC[NH+](CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,0,1,CC[NH+](CC)CC#CCOC(=O)C(c1ccccc1)(C2CCCCC2)O
CC[NH+](CC)CC(=O)Nc1c(C)cccc1C,0,1,CC[NH+](CC)CC(=O)Nc1c(cccc1C)C
CC[NH+](CC)CC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,0,1,CC[NH+](CC)CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)O
CC[NH+](CC)CCCC(C)Nc1cc[nH+]c2cc(Cl)ccc12,0,1,CC[NH+](CC)CCCC(C)Nc1cc[nH+]c2c1ccc(c2)Cl
CC[NH+](CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,0,1,CC[NH+](CC)CCN1c2ccc(cc2C(=NCC1=O)c3ccccc3F)Cl
CC[NH+](CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,0,1,CC[NH+](CC)CCNC(=O)c1cc(c(cc1OC)N)Cl
CC[NH+](CC)CCNC(=O)c1ccc(N)cc1,0,1,CC[NH+](CC)CCNC(=O)c1ccc(cc1)N
CC[NH+](CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,0,1,CC[NH+](CC)CCOC(=O)C1(CCCCC1)C2CCCCC2
CC[NH+](CC)CCOC(=O)c1ccc(N)cc1,0,1,CC[NH+](CC)CCOC(=O)c1ccc(cc1)N
CC[NH+](CC)CCOC(=O)c1ccc(N)cc1Cl,0,1,CC[NH+](CC)CCOC(=O)c1ccc(cc1Cl)N
CC[NH+](CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,0,1,CC[NH+](CC)CCOc1ccc(cc1)/C(=C(/c2ccccc2)\Cl)/c3ccccc3
CC[NH+](CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,0,1,CC[NH+](CC)Cc1cc(ccc1O)Nc2ccnc3c2ccc(c3)Cl
CC[NH+](CCO)CCCC(C)Nc1cc[nH+]c2cc(Cl)ccc12,0,1,CC[NH+](CCCC(C)Nc1cc[nH+]c2c1ccc(c2)Cl)CCO
CC[NH2+]C1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,0,1,CC[NH2+][C@H]1C[C@@H](S(=O)(=O)c2c1cc(s2)S(=O)(=O)N)C
CC[NH2+]C1CC([NH3+])C(OC2OC(C[NH3+])=CCC2[NH3+])C(O)C1OC1OCC(C)(O)C([NH2+]C)C1O,0,1,CC[NH2+][C@@H]1C[C@@H]([C@H]([C@@H]([C@H]1O[C@@H]2[C@@H]([C@H]([C@@](CO2)(C)O)[NH2+]C)O)O)O[C@@H]3[C@@H](CC=C(O3)C[NH3+])[NH3+])[NH3+]
CC[NH2+]C1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,0,1,CC[NH2+][C@H]1CN(S(=O)(=O)c2c1cc(s2)S(=O)(=O)N)CCCOC
CCc1c(C)[nH]c2c1C(=O)C(C[NH+]1CCOCC1)CC2,0,1,CCc1c([nH]c2c1C(=O)C(CC2)C[NH+]3CCOCC3)C
CCc1c(C)cn(C(=O)NCCc2ccc(S(=O)(=O)[N-]C(=O)NC3CCC(C)CC3)cc2)c1O,0,1,CCC1=C(CN(C1=O)C(=O)NCCc2ccc(cc2)S(=O)(=O)[N-]C(=O)NC3CCC(CC3)C)C
CCc1c(Cl)c([O-])c(Cl)c(O)c1C(=O)OC1C(C)OC(OCC2=CC=CCC(O)C(C)=CC(CC)C(OC3OC(C)(C)C(OC(=O)C(C)C)C(O)C3O)C(C)=CC(C)=CCC(C(C)O)OC2=O)C(OC)C1O,0,1,CCc1c(c(c(c(c1Cl)[O-])Cl)O)C(=O)O[C@@H]2[C@H](O[C@H]([C@H]([C@H]2O)OC)OC/C/3=C\\C=C\\C[C@@H](/C(=C/[C@@H]([C@H](/C(=C/C(=C/C[C@H](OC3=O)[C@@H](C)O)/C)/C)O[C@H]4[C@H]([C@H]([C@@H](C(O4)(C)C)OC(=O)C(C)C)O)O)CC)/C)O)C
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,1,0,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)N7CCCCC7
CCc1c2c(nc3ccc(OC(=O)N4CCC([NH+]5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,0,1,CCc1c2cc(ccc2nc-3c1Cn4c3cc5c(c4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)[NH+]7CCCCC7
CCc1cc(C(N)=S)ccn1,0,1,CCc1cc(ccn1)C(=S)N
CCc1cc2c(cc1CC)CC([NH2+]CC(O)c1ccc(O)c3[nH]c(=O)ccc13)C2,0,1,CCc1cc2c(cc1CC)CC(C2)[NH2+]C[C@@H](c3ccc(c4c3ccc(=O)[nH]4)O)O
CCc1ccc(CCOc2ccc(Cc3sc(=O)[n-]c3O)cc2)nc1,0,1,CCc1ccc(nc1)CCOc2ccc(cc2)CC3C(=O)[N-]C(=O)S3
CCc1ccc(CCOc2ccc(Cc3sc(=O)[nH]c3O)cc2)nc1,1,0,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)[O-])OCC3,0,1,CCc1cccc2c1[nH]c3c2CCOC3(CC)CC(=O)[O-]
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,0,1,CCc1c(c(nc(n1)N)N)c2ccc(cc2)Cl
CCc1nn(CCC[NH+]2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,0,1,CCc1nn(c(=O)n1CCOc2ccccc2)CCC[NH+]3CCN(CC3)c4cccc(c4)Cl
CCn1c(O)c(-c2ccccc2)[nH]c1=O,0,1,CCN1C(=O)C(NC1=O)c2ccccc2
CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CC[NH2+]C(C)C3)c(F)c21,0,1,CCn1cc(c(=O)c2c1c(c(c(c2)F)N3CC[NH2+]C(C3)C)F)C(=O)[O-]
CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CC[NH2+]CC3)cc21,0,1,CCn1cc(c(=O)c2c1cc(c(c2)F)N3CC[NH2+]CC3)C(=O)[O-]
CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CC[NH2+]CC3)nc21,0,1,CCn1cc(c(=O)c2c1nc(c(c2)F)N3CC[NH2+]CC3)C(=O)[O-]
CCn1cc(C(=O)[O-])c(=O)c2ccc(C)nc21,0,1,CCn1cc(c(=O)c2c1nc(cc2)C)C(=O)[O-]
CCn1ccc([N-]S(=O)(=O)c2ccc(N)cc2)nc1=O,0,1,CCn1ccc(nc1=O)[N-]S(=O)(=O)c2ccc(cc2)N
CCn1nc(C(=O)[O-])c(=O)c2cc3c(cc21)OCO3,0,1,CCn1c2cc3c(cc2c(=O)c(n1)C(=O)[O-])OCO3
CN(C(=O)CC(=O)N(C)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I,0,1,CN(c1c(c(c(c(c1I)C(=O)NC(CO)C(CO)O)I)C(=O)NC(CO)C(CO)O)I)C(=O)CC(=O)N(C)c2c(c(c(c(c2I)C(=O)NC(CO)C(CO)O)I)C(=O)NC(CO)C(CO)O)I
CN(C)C(=O)C(CC[NH+]1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,0,1,CN(C)C(=O)C(CC[NH+]1CCC(CC1)(c2ccc(cc2)Cl)O)(c3ccccc3)c4ccccc4
CN(C)C(=O)Oc1ccc[n+](C)c1,0,1,C[n+]1cccc(c1)OC(=O)N(C)C
CN(C)C(=[NH2+])NC(N)=[NH2+],0,1,CN(C)C(=[NH2+])NC(=[NH2+])N
CN(C)C=[NH+]c1c(I)cc(I)c(CCC(=O)[O-])c1I,0,1,CN(C)/C=[NH+]/c1c(cc(c(c1I)CCC(=O)[O-])I)I
CN(C)S(=O)(=O)c1ccc2c(c1)C(=CCCN1CC[NH+](C)CC1)c1ccccc1S2,0,1,C[NH+]1CCN(CC1)CC/C=C\2/c3ccccc3Sc4c2cc(cc4)S(=O)(=O)N(C)C
CN(C)c1cc(NC(=O)C[NH2+]C(C)(C)C)c([O-])c2c1CC1CC3C([NH+](C)C)=C([O-])C(C(N)=O)C(=O)C3(O)C([O-])=C1C2=O,0,1,CC(C)(C)[NH2+]CC(=O)Nc1cc(c2c(c1[O-])C(=O)C3=C([C@]4([C@@H](C[C@@H]3C2)[C@@H](C(=C(C4=O)C(=O)N)[O-])[NH+](C)C)O)[O-])N(C)C
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,0,1,CN(C)c1ccc(cc1)C(=C2C=CC(=[N+](C)C)C=C2)c3ccc(cc3)N(C)C
CN(C)c1cccc2cc(S(=O)(=O)[O-])ccc12,0,1,CN(C)c1cccc2c1ccc(c2)S(=O)(=O)[O-]
CN(C)c1nc(N(C)C)nc(N(C)C)n1,0,1,CN(C)c1nc(nc(n1)N(C)C)N(C)C
CN(CCCCCCCCCCN(C)C(=O)Oc1cccc([N+](C)(C)C)c1)C(=O)Oc1cccc([N+](C)(C)C)c1,0,1,CN(CCCCCCCCCCN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C)C(=O)Oc2cccc(c2)[N+](C)(C)C
CN(CCOc1ccc(Cc2sc(=O)[n-]c2O)cc1)c1ccccn1,0,1,CN(CCOc1ccc(cc1)CC2C(=O)[N-]C(=O)S2)c3ccccn3
CN(CCOc1ccc(Cc2sc(=O)[nH]c2O)cc1)c1ccccn1,1,0,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,1,0,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1,0,1,CN(Cc1cnc2c(n1)c(nc(n2)N)N)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-]
CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,0,1,CN(C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O)N=O
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,0,1,CN1c2ccc(cc2C(=NC(C1=O)O)c3ccccc3)Cl
CN1C(=O)CC(C)(c2ccccc2)C1=O,0,1,CC1(CC(=O)N(C1=O)C)c2ccccc2
CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,0,1,CN1C(S(=O)(=O)CCC1=O)c2ccc(cc2)Cl
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,1,CN1c2ccc(cc2C(=NCC1=O)c3ccccc3)Cl
CN1C(=O)OC(C)(C)C1=O,0,1,CC1(C(=O)N(C(=O)O1)C)C
CN1C(C(=O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,0,1,CN1C(=C(c2ccccc2S1(=O)=O)O)C(=O)Nc3ccccn3
CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,0,1,CN1C(Nc2cc(c(cc2S1(=O)=O)S(=O)(=O)N)Cl)CCl
CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,0,1,CN1C(Nc2cc(c(cc2S1(=O)=O)S(=O)(=O)N)Cl)CSCC(F)(F)F
CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,0,1,CN1CC(=O)N2[C@@H](C1=O)Cc3c4ccccc4[nH]c3[C@H]2c5ccc6c(c5)OCO6
CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1,1,0,CN1CCC(CC1)CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2
CN1CCC[NH+]=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,0,1,CN1CCC[NH+]=C1COC(=O)C(c2ccccc2)(C3CCCCC3)O
CN1CCN(c2ccc3[nH]c(-c4c(N)c5c(F)cccc5[nH]c4=O)nc3c2)CC1,1,0,CN1CCN(CC1)C2=CC3=C(C=C2)N/C(=C/4\C(=C5C(=NC4=O)C=CC=C5F)N)/N3
CN1CC[NH+](CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0,1,CN1CC[NH+](CC1)CCCN2c3ccccc3Sc4c2cc(cc4)Cl
CN1c2c([nH]c(N)nc2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1,0,1,CN1c2c([nH]c(nc2=O)N)NC[C@@H]1CNc3ccc(cc3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-]
CN=C(C[N+](=O)[O-])[NH2+]CCSCc1ccc(C[NH+](C)C)o1,0,1,CN/C(=C\[N+](=O)[O-])/[NH2+]CCSCc1ccc(o1)C[NH+](C)C
CN=C(C[N+](=O)[O-])[NH2+]CCSCc1csc(C[NH+](C)C)n1,0,1,CN/C(=C\[N+](=O)[O-])/[NH2+]CCSCc1csc(n1)C[NH+](C)C
CN=C(NC#N)NCCSCc1[nH]cnc1C,0,1,Cc1c(nc[nH]1)CSCCN/C(=N/C#N)/NC
CNC(=O)CN(CCN(CC[NH+](CC(=O)[O-])CC(=O)NC)CC(=O)[O-])CC(=O)[O-],0,1,CNC(=O)C[NH+](CCN(CCN(CC(=O)NC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-]
